ID,Site,Length,Width,Thickness,Other typologies,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Bow,Area,Long base,Short base,Campaign,Layer,Colour,Distal side length,Proximal side length,Date,Date BP,Calibrated date,Sd Date BP,Direction bow,Direction short base,Direction distal side,Direction proximal side,Excavated by,Extension bow,Extension short base,Extension distal side,Extension proximal side,Phase,Reliability,Broad Shape,Type Fortea,Type García-Puchol,Type Juan-Cabanilles,Original museum ID,Location museum ID,Inclination bow,Inclination short base,Inclination distal side,Inclination proximal side,Shape Proximal,Reliability proximal,Shape distal,Reliability distal,Shape short base,Reliability short base,Shape bow,Reliability bow,Raw material,Microburin,Archaeological level,Comments,Outline vertex,Orientation,Grid,Residual retouch,Sector,Symmetry,Sub-grid,Location,X,Y,Z,Vertex,X_geo,Y_geo,Z_geo
1718,Cueva de la Cocina,1.16,0.8,0.23,,54.59,19.03,151.15,135.23,0,0,0.58,2.98,0.18,1943,3,Crema,2.44,0.88,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Part trencada,Continu,,53.61,Trapezi,Indefinible,Indefinible,Indefinible,2079,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1719,Cueva de la Cocina,1.77,0.83,0.2,,49.69,35.08,128.24,146.98,0,0,0.74,2.17,0.34,1943,3,Gris oscur,1.39,1.07,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Part trencada,,90.03,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2079,120716,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Incomplet,Còncau pronunciat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1720,Cueva de la Cocina,2.03,0.79,0.18,,40.53,34.04,138.82,146.61,0,0,0.94,2.42,0.5,1943,3,Gris clar,1.29,1.12,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,93.77,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2079,120716,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1721,Cueva de la Cocina,1.48,0.67,0.13,,50.24,62.59,138.39,108.78,0,0,0.65,1.49,0.73,1943,3,Gris,0.72,0.68,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2074,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini recte,Complet,Inexistent,Complet,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1722,Cueva de la Cocina,1.24,0.77,0.16,,46.97,37.84,136.9,138.3,0,0,0.56,1.8,0.21,1943,3,Crema,1.18,0.97,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,79.66,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2079,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1723,Cueva de la Cocina,1.75,0.67,0.17,,52.55,38.4,139.19,129.85,0,0,0.76,1.91,0.75,1943,3,Groc,1.03,0.61,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,98.35,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,2074,120716,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1724,Cueva de la Cocina,1.71,0.97,0.32,,52,39.97,0,0,88.03,0,0.92,1.82,0,1943,3,Gris,1.44,1.17,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,98.66,Triangle,G9. Triángulo isósceles,Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Rectilini,Incomplet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,Si,E,No,,SIP,,,,Si,,,
1725,Cueva de la Cocina,1.46,0.72,0.2,,41.74,29.6,0,0,108.66,0,0.61,1.95,0,1943,3,Groc,1.37,1.02,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,85.37,Triangle,G9. Triángulo isósceles,Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2073,120716,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Si,,,
1726,Cueva de la Cocina,1.59,0.86,0.19,,45.77,19.31,0,0,114.92,0,0.78,2.48,0,1943,3,Groc,1.96,0.91,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,86.18,Triangle,G9. Triángulo isósceles,Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Rectilini,Incomplet,Còncau suau,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Si,,,
1727,Cueva de la Cocina,1.63,0.91,0.23,,42.96,51.13,0,0,85.91,0,0.65,1.62,0,1943,3,Melat,1.11,1.27,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G17. Triángulo escaleno con el lado pequeño cóncavo,Ta 9.3.9 Triángulo escaleno con el lado pequeño cóncavo,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Còncau,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Dreta,,No,E,No,,SIP,,,,Si,,,
1728,Cueva de la Cocina,1.79,0.68,0.16,,41.85,29.28,0,0,108.87,0,0.54,1.82,0,1943,3,Gris,1.29,0.94,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat arrodonit,,,
1729,Cueva de la Cocina,2.35,0.99,0.18,,45.66,31.08,0,0,103.26,0,1.09,2.37,0,1943,3,Gris,1.75,1.26,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Convex suau baix,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat quadrat,,,
1730,Cueva de la Cocina,2.03,0.81,0.19,,40.22,30.71,0,0,109.07,0,0.81,2.03,0,1943,3,Gris,1.39,1.1,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat arrodonit,,,
1731,Cueva de la Cocina,1.97,0.68,0.2,,35.72,26.03,0,0,118.25,0,0.69,2.24,0,1943,3,Gris,1.48,1.11,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,98.57,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Còncau suau,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1732,Cueva de la Cocina,2.18,0.87,0.23,,44.75,31.22,0,0,104.03,0,0.78,2.21,0,1943,3,Melat,1.6,1.18,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1733,Cueva de la Cocina,2.57,0.85,0.16,,38.26,22.62,0,0,119.12,0,1.12,2.83,0,1943,3,Mel clar,2.01,1.25,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,98.62,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Convex baix,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,Si,E,No,,SIP,,,,Pedunculat quadrat,,,
1734,Cueva de la Cocina,1.61,0.77,0.2,,33.5,28.68,0,0,117.82,0,0.63,2.46,0,1943,3,Salmó,1.54,1.34,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,79.37,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat quadrat,,,
1735,Cueva de la Cocina,1.54,0.84,0.15,,46.53,36.07,0,0,97.4,0,0.65,1.84,0,1943,3,Salmó,1.35,1.1,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,96.2,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat quadrat,,,
1736,Cueva de la Cocina,1.71,0.76,0.16,,29.55,24.83,0,0,125.62,0,0.74,2.8,0,1943,3,Gris,1.7,1.45,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,82.49,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Còncau,Incomplet,No escau,No escau,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat quadrat,,,
1737,Cueva de la Cocina,2,0.89,0.21,,44.8,30.52,0,0,104.67,0,0.88,2.18,0,1943,3,Blanc,1.59,1.15,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,98.94,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat quadrat,,,
1738,Cueva de la Cocina,1.75,0.69,0.17,,36.93,27.45,0,0,115.62,0,0.65,2.13,0,1943,3,Mel clar,1.42,1.09,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,93.82,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Convex,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1739,Cueva de la Cocina,1.65,0.66,0.17,,32.38,29.13,0,0,118.49,0,0.54,2.08,0,1943,3,Gris,1.27,1.15,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,90.07,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1740,Cueva de la Cocina,1.54,0.7,0.24,,41.64,28.03,140.66,149.68,0,0,0.58,2.15,0.21,1943,3,Gris,1.38,0.96,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,90.92,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1741,Cueva de la Cocina,1.45,0.81,0.22,,40.44,32.21,0,0,107.35,0,0.56,2.16,0,1943,3,Mel clar,1.47,1.21,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,77.96,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1742,Cueva de la Cocina,1.78,0.98,0.17,,42.77,32.77,0,0,104.46,0,0.75,2.41,0,1943,3,Mel clar,1.69,1.35,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,82.16,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat quadrat,,,
1743,Cueva de la Cocina,1.69,0.67,0.16,,37.57,28.62,143.82,149.99,0,0,0.58,2.17,0.17,1943,3,Gris,1.33,1.04,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,90.94,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1744,Cueva de la Cocina,1.59,0.94,0.22,,36.32,44.43,0,0,99.25,0,0.8,2.06,0,1943,3,Variat,1.24,1.46,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,88.45,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat quadrat,,,
1745,Cueva de la Cocina,1.37,0.76,0.2,,44.78,31.31,0,0,103.92,0,0.54,1.88,0,1943,3,Variat,1.37,1.01,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,91.46,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Rectilini regular,Incomplet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1746,Cueva de la Cocina,1.5,0.7,0.2,,37.02,33.41,0,0,109.57,0,0.58,1.96,0,1943,3,Melat,1.25,1.14,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,93.19,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Convex,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1747,Cueva de la Cocina,1.44,0.89,0.21,,40.26,35.84,0,0,103.9,0,0.61,2.1,0,1943,3,Groc,1.4,1.27,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,81.04,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Rectilini desplaçat,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1748,Cueva de la Cocina,1.65,0.91,0.16,,57.05,38.52,0,0,84.43,0,0.65,1.66,0,1943,3,Variat,1.4,1.04,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1749,Cueva de la Cocina,1.41,0.72,0.15,,39.27,32.22,0,0,108.51,0,0.47,2.03,0,1943,3,Salmó,1.36,1.14,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,80.19,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1750,Cueva de la Cocina,1.35,0.72,0.14,,47.24,37.24,0,0,95.52,0,0.46,1.52,0,1943,3,Blanc,1.12,0.93,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,96.47,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,2076,120716,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Còncau suau,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Pedunculat punta,,,
1751,Cueva de la Cocina,1.22,0.87,0.28,,68.4,46.16,127.37,118.07,0,0,0.63,1.37,0.31,1943,4,Melat,1.14,0.79,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,97.83,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),No en té,120660,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,A,No,,SIP,,,,Taprezoidal,,,
1752,Cueva de la Cocina,1.85,1.12,0.17,,62.13,40.73,117.21,139.93,0,0,1.04,2.1,0.35,1943,4,Blanc,1.58,1.17,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,98.37,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2096,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,B,No,,SIP,,,,Taprezoidal,,,
1753,Cueva de la Cocina,1.72,1.24,0.26,,61.55,46.07,109.2,143.17,0,0,0.95,1.77,0.32,1943,4,Gris clar,1.31,1.13,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,99.65,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2096,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,B,No,,SIP,,,,Taprezoidal,,,
1754,Cueva de la Cocina,1.54,0.66,0.15,,53.02,35.78,132.74,138.46,0,0,0.57,1.56,0.43,1943,4,Mel clar,0.93,0.63,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2096,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau suau,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,B,No,,SIP,,,,Taprezoidal,,,
1755,Cueva de la Cocina,1.31,0.72,0.15,,64.88,41.44,115.94,137.74,0,0,0.52,1.33,0.26,1943,4,Gris clar,1.01,0.73,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2096,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,B,No,,SIP,,,,Taprezoidal,,,
1756,Cueva de la Cocina,1.31,0.81,0.15,,65.99,35.36,114.14,144.5,0,0,0.75,1.99,0.58,1943,4,Gris clar,1.31,0.83,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,84.63,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2097,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,B,No,,SIP,,,,Taprezoidal,,,
1757,Cueva de la Cocina,1.91,1.06,0.22,,65.03,34.32,122.06,138.59,0,0,1.13,2.27,0.37,1943,4,Variat,1.78,1.06,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,95.98,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2097,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau baix,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,B,No,,SIP,,,,Taprezoidal,,,
1758,Cueva de la Cocina,1.5,0.99,0.2,,68.92,41.96,109.99,139.13,0,0,0.82,1.72,0.33,1943,4,Caqui,1.39,1.01,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,97.56,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2097,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,Si,B,No,,SIP,,,,Taprezoidal,,,
1759,Cueva de la Cocina,1.62,0.97,0.29,,65.74,33.64,112.66,147.95,0,0,0.88,2.04,0.21,1943,4,Gris,1.69,1.03,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,92.59,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2096,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau suau alt,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,B,No,,SIP,,,,Taprezoidal,,,
1760,Cueva de la Cocina,1.47,0.69,0.19,,48.65,37.85,127.55,145.95,0,0,0.63,1.7,0.35,1943,4,Morat,1.01,0.85,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,96.74,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2096,120671,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Convex suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,B,No,,SIP,,,,Taprezoidal,,,
